geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,13,46713,0,46713,0,46713,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,14,70457,0,70457,0,70457,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,15,62270,0,62270,0,62270,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,16,32074,0,32074,0,32074,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,17,9747,0,9747,0,9747,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,18,1763,0,1763,0,1763,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,19,183,0,183,0,183,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:absent,axial2,20,9,0,9,0,9,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,9,6,0,6,0,6,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,10,56,0,56,0,56,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,11,187,0,187,0,187,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,12,285,0,285,0,285,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,13,208,0,208,0,208,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,14,69,0,69,0,69,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",axial2:present,axial2,15,8,0,8,0,8,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,9,65,0,65,0,65,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,10,1203,0,1203,0,1203,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,11,9296,0,9296,0,9296,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,12,37651,0,37651,0,37651,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,13,89212,0,89212,0,89212,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,14,124265,0,124265,0,124265,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,15,100882,0,100882,0,100882,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,16,47944,0,47944,0,47944,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,17,13528,0,13528,0,13528,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,18,2279,0,2279,0,2279,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,19,220,0,220,0,220,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:absent,diag1,20,10,0,10,0,10,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,9,8,0,8,0,8,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,10,77,0,77,0,77,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,11,276,0,276,0,276,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,12,434,0,434,0,434,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,13,321,0,321,0,321,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,14,111,0,111,0,111,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,15,17,0,17,0,17,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",diag1:present,diag1,16,1,0,1,0,1,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,9,28,0,28,0,28,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,10,622,0,622,0,622,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,11,5256,0,5256,0,5256,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,12,23459,0,23459,0,23459,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,13,60867,0,60867,0,60867,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,14,92062,0,92062,0,92062,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,15,80817,0,80817,0,80817,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,16,41484,0,41484,0,41484,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,17,12677,0,12677,0,12677,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,18,2325,0,2325,0,2325,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,19,245,0,245,0,245,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:absent,far,20,12,0,12,0,12,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,9,3,0,3,0,3,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,10,22,0,22,0,22,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,11,56,0,56,0,56,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,12,65,0,65,0,65,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,13,36,0,36,0,36,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,14,9,0,9,0,9,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",far:present,far,15,1,0,1,0,1,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,9,49,0,49,0,49,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,10,855,0,855,0,855,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,11,6599,0,6599,0,6599,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,12,27172,0,27172,0,27172,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,13,66178,0,66178,0,66178,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,14,96802,0,96802,0,96802,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,15,83765,0,83765,0,83765,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,16,42560,0,42560,0,42560,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,17,12747,0,12747,0,12747,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,18,2256,0,2256,0,2256,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,19,228,0,228,0,228,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:absent,knight_a,20,11,0,11,0,11,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_a:present,knight_a,0,0,0,0,0,0,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,9,47,0,47,0,47,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,10,857,0,857,0,857,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,11,6681,0,6681,0,6681,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,12,27707,0,27707,0,27707,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,13,67524,0,67524,0,67524,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,14,97221,0,97221,0,97221,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,15,82243,0,82243,0,82243,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,16,41067,0,41067,0,41067,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,17,12177,0,12177,0,12177,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,18,2137,0,2137,0,2137,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,19,213,0,213,0,213,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:absent,knight_b,20,10,0,10,0,10,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:present,knight_b,9,5,0,5,0,5,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:present,knight_b,10,36,0,36,0,36,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:present,knight_b,11,85,0,85,0,85,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:present,knight_b,12,79,0,79,0,79,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:present,knight_b,13,26,0,26,0,26,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",knight_b:present,knight_b,14,2,0,2,0,2,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,9,16,0,16,0,16,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,10,401,0,401,0,401,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,11,3735,0,3735,0,3735,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,12,17016,0,17016,0,17016,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,13,44140,0,44140,0,44140,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,14,66873,0,66873,0,66873,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,15,58983,0,58983,0,58983,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,16,30295,0,30295,0,30295,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,17,9130,0,9130,0,9130,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,18,1624,0,1624,0,1624,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,19,165,0,165,0,165,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:absent,nn_other,20,8,0,8,0,8,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,9,6,0,6,0,6,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,10,57,0,57,0,57,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,11,202,0,202,0,202,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,12,295,0,295,0,295,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,13,185,0,185,0,185,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,14,45,0,45,0,45,0,0,0,0,0,0
tilted,"near_block:[1,2,5,1,0,0,0,0]",nn_other:present,nn_other,15,3,0,3,0,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:absent,axial2,12,3,3,3,3,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:absent,axial2,13,24,24,24,24,24,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:absent,axial2,14,44,44,44,44,44,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:absent,axial2,15,22,22,22,22,22,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:absent,axial2,16,3,3,3,3,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:present,axial2,12,5,5,5,5,5,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:present,axial2,13,24,24,24,24,24,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:present,axial2,14,28,28,28,28,28,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:present,axial2,15,10,10,10,10,10,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",axial2:present,axial2,16,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",diag1:absent,diag1,12,8,8,8,8,8,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",diag1:absent,diag1,13,48,48,48,48,48,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",diag1:absent,diag1,14,72,72,72,72,72,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",diag1:absent,diag1,15,32,32,32,32,32,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",diag1:absent,diag1,16,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",diag1:present,diag1,0,0,0,0,0,0,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:absent,far,12,6,6,6,6,6,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:absent,far,13,38,38,38,38,38,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:absent,far,14,60,60,60,60,60,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:absent,far,15,29,29,29,29,29,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:absent,far,16,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:present,far,12,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:present,far,13,10,10,10,10,10,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:present,far,14,12,12,12,12,12,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",far:present,far,15,3,3,3,3,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:absent,knight_a,12,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:absent,knight_a,13,16,16,16,16,16,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:absent,knight_a,14,30,30,30,30,30,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:absent,knight_a,15,15,15,15,15,15,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:absent,knight_a,16,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:present,knight_a,12,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:present,knight_a,13,8,8,8,8,8,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:present,knight_a,14,6,6,6,6,6,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_a:present,knight_a,15,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:absent,knight_b,12,3,3,3,3,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:absent,knight_b,13,20,20,20,20,20,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:absent,knight_b,14,32,32,32,32,32,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:absent,knight_b,15,15,15,15,15,15,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:absent,knight_b,16,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:present,knight_b,12,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:present,knight_b,13,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:present,knight_b,14,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",knight_b:present,knight_b,15,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:absent,nn_other,12,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:absent,nn_other,13,10,10,10,10,10,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:absent,nn_other,14,14,14,14,14,14,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:absent,nn_other,15,7,7,7,7,7,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:absent,nn_other,16,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:present,nn_other,13,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:present,nn_other,14,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,0,0,1,0,0]",nn_other:present,nn_other,15,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,11,32,32,32,32,32,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,12,519,519,519,519,519,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,13,3629,3629,3629,3629,3629,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,14,13890,13890,13890,13890,13890,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,15,28577,28577,28577,28577,28577,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,16,32790,32790,32790,32790,32790,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,17,22299,22299,22299,22299,22299,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,18,9584,9584,9584,9584,9584,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,19,2712,2712,2712,2712,2712,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,20,504,504,504,504,504,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,21,57,57,57,57,57,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:absent,axial2,22,3,3,3,3,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:present,axial2,11,2,2,2,2,2,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:present,axial2,12,11,11,11,11,11,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:present,axial2,13,21,21,21,21,21,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:present,axial2,14,18,18,18,18,18,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:present,axial2,15,7,7,7,7,7,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",axial2:present,axial2,16,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,11,106,106,106,106,106,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,12,1407,1407,1407,1407,1407,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,13,8702,8702,8702,8702,8702,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,14,30229,30229,30229,30229,30229,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,15,55931,55931,55931,55931,55931,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,16,58240,58240,58240,58240,58240,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,17,36591,36591,36591,36591,36591,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,18,14779,14779,14779,14779,14779,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,19,3983,3983,3983,3983,3983,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,20,712,712,712,712,712,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,21,78,78,78,78,78,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:absent,diag1,22,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:present,diag1,11,3,3,3,3,3,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:present,diag1,12,21,21,21,21,21,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:present,diag1,13,42,42,42,42,42,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:present,diag1,14,33,33,33,33,33,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:present,diag1,15,10,10,10,10,10,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",diag1:present,diag1,16,1,1,1,1,1,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,11,41,41,41,41,41,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,12,691,691,691,691,691,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,13,5111,5111,5111,5111,5111,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,14,20087,20087,20087,20087,20087,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,15,40500,40500,40500,40500,40500,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,16,45191,45191,45191,45191,45191,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,17,30123,30123,30123,30123,30123,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,18,12818,12818,12818,12818,12818,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,19,3616,3616,3616,3616,3616,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,20,672,672,672,672,672,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,21,76,76,76,76,76,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:absent,far,22,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",far:present,far,0,0,0,0,0,0,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,11,72,72,72,72,72,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,12,970,970,970,970,970,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,13,5977,5977,5977,5977,5977,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,14,20944,20944,20944,20944,20944,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,15,40792,40792,40792,40792,40792,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,16,45383,45383,45383,45383,45383,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,17,30376,30376,30376,30376,30376,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,18,12934,12934,12934,12934,12934,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,19,3636,3636,3636,3636,3636,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,20,673,673,673,673,673,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,21,76,76,76,76,76,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:absent,knight_a,22,4,4,4,4,4,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_a:present,knight_a,0,0,0,0,0,0,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_b:absent,knight_b,11,68,68,68,68,68,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_b:absent,knight_b,12,962,962,962,962,962,0,0,0,0,0,0
tilted,"near_block:[2,2,5,1,0,0,0,1]",knight_b:absent,knight_b,13,6256,6256,6256,6256,6256,0,0,0,0,0,0
